SKU,Name,Category,Схема,Brand,Niche,Seller,Balance,Balance FBS,Warehouses count,Comments,Final price,Max price,Min price,Average price,Median price,Цена с Ozon картой,Sales,Revenue,Revenue potential,Revenue average,Lost profit,Lost profit percent,URL,Thumb,Pics Count,Has Video,First Date,Days in website,Days in stock,Days with sales,Average if in stock,Rating,FBS,Base price,Category Position,Categories Last Count,Sales Per Day Average,Turnover,Frozen stocks,Frozen stocks cost,Frozen stocks percent
679773145,настенная карта Ивановской области 125 х 86 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,2361,2456,2321,0,2391,2177,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679773145/,https://cdn1.ozone.ru/s3/multimedia-q/6174513302.jpg,6,0,44794,945,0,0,0,0,1,3231,2793,1,0,0,0,0,0
1164982255,"настенная карта городского округа Серебряные Пруды, 95 х 80 см (на холсте)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,1000,1,0,2086,2157,2080,0,"2111,5",1931,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1164982255/,https://cdn1.ozone.ru/s3/multimedia-b/6167861027.jpg,5,0,45171,568,0,0,0,0,1,2855,4517,1,0,0,0,0,0
1706808775,настенная карта Московской области 128 х 136 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,2191,2260,2166,0,2191,2021,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808775/,https://cdn1.ozone.ru/s3/multimedia-9/6135696141.jpg,6,0,45563,176,0,0,0,0,1,2937,4581,1,0,0,0,0,0
1001260765,"Карта Звездное небо и планеты 101х69 см, с ламинацией, интерактивная, в тубусе, BRAUBERG",,FBS,Brauberg,Канцелярские товары/Бумажная продукция/Карты мира,ELEMENTX,0,0,0,0,899,899,640,0,899,899,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1001260765/,https://cdn1.ozone.ru/s3/multimedia-2/6663611306.jpg,1,0,45365,374,0,0,0,0,1,1389,0,1,0,0,0,0,0
1235686825,настенная карта Свердловской области 147 х 178 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ОТРОК - Настенные карты,0,999,1,0,3769,3820,3715,0,3769,3481,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1235686825/,https://cdn1.ozone.ru/s3/multimedia-n/6790521083.jpg,6,0,45212,527,0,0,0,0,1,5004,4626,1,0,0,0,0,0
679732315,"Краснодарский край, агропромышленная карта 127 х 133 см",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,3596,3672,3550,0,3596,3321,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679732315/,https://cdn1.ozone.ru/s3/multimedia-2/6034690970.jpg,3,0,44794,945,0,0,0,0,1,4708,2473,1,0,0,0,0,0
1766430085,"Карта, настенная, России, политико - административная, 1:8 500 000, 70*101 см, интерактивная 3D, 1 шт. в заказе",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Top Office,0,57,1,0,552,573,550,0,553,510,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1766430085/,https://cdn1.ozone.ru/s3/multimedia-1-b/6968754191.jpg,1,0,45622,117,0,0,0,0,1,3074,832,1,0,0,0,0,0
1296084025, Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Книги нашего города,0,5,1,0,1904,1972,1894,0,"1907,5",1762,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1296084025/,https://cdn1.ozone.ru/s3/multimedia-1-3/7069121967.jpg,2,0,45249,490,0,0,0,0,1,2420,4459,1,0,0,0,0,0
1706818945,настенная карта Ленинградской области 100 х 146 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,97,1,1,1897,1965,1887,0,1901,1756,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706818945/,https://cdn1.ozone.ru/s3/multimedia-a/6294676642.jpg,6,0,45563,176,0,0,0,5,1,2630,3949,1,0,0,0,0,0
643013545,Гербы и флаги субъектов РФ. Карта настольная 59х43 см.,Канцелярские товары/Бумажная продукция/Карты мира,FBS,РУЗ Ко,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты","""РУЗ Ко""",0,56,1,21,364,367,271,0,364,353,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/643013545/,https://cdn1.ozone.ru/multimedia/1020638314.jpg,1,0,44757,982,0,0,0,5,1,851,408,1,0,0,0,0,0
1808339005,настенная карта Тюменской области 163 х 142 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,100,1,0,3755,3835,3707,0,3755,3468,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1808339005/,https://cdn1.ozone.ru/s3/multimedia-1-4/7250118196.jpg,6,0,45657,82,0,0,0,0,1,5393,2520,1,0,0,0,0,0
1542951865,"Карта Кемеровская область общегеографическая + автодороги, складная",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Омская картографическая фабрика,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Омская картографическая фабрика,0,90,1,2,367,454,254,0,437,356,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1542951865/,https://cdn1.ozone.ru/s3/multimedia-a/6626111842.jpg,4,0,45395,344,0,0,0,5,1,550,579,1,0,0,0,0,0
950215375,"Настенная политическая карта России на отвесах с новыми границами, ДНР, ЛНР, Запорожская и Херсонская области в составе РФ, 200х140 см в тубусе, масштаб 1:4,4 млн",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,атлас-карта,0,10,1,0,4667,4730,4611,0,4668,4303,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/950215375/,https://cdn1.ozone.ru/s3/multimedia-h/6631530389.jpg,3,0,45441,298,0,0,0,0,1,7200,2457,1,0,0,0,0,0
1436688445,Физическая карта мира Российской Федерации на стену 160х100,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Arthata - Карта,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Артхоумдизайн,0,989,1,165,555,667,552,0,555,513,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1436688445/,https://cdn1.ozone.ru/s3/multimedia-1-l/6933074529.jpg,6,0,45350,389,0,0,0,"4,6",1,1590,998,1,0,0,0,0,0
947216065,настенная карта Московской области 152 х 165 см (на самоклеющейся пленке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,3496,3572,3449,0,3496,3240,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/947216065/,https://cdn1.ozone.ru/s3/multimedia-f/6629380071.jpg,6,0,45038,701,0,0,0,0,1,4556,2724,1,0,0,0,0,0
722104435,Arthata - Карты Географическая карта 100 x 160 см,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Arthata - Карты,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Arthata Studio,0,486,1,221,473,495,399,0,463,437,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/722104435/,https://cdn1.ozone.ru/s3/multimedia-g/6418029928.jpg,3,0,44826,913,0,0,0,"4,6",1,1100,679,1,0,0,0,0,0
1900375735, Географическая карта 110 x 120 см,Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Совсем другой уровень,0,8,1,1,1449,1900,481,0,865,1345,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1900375735/,https://cdn1.ozone.ru/s3/multimedia-1-3/7350975903.jpg,4,0,45714,25,0,0,0,5,1,2500,656,1,0,0,0,0,0
1580957395,настенная карта Курганской области 153 х 105 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,100,1,0,2279,2346,2259,0,"2298,5",2103,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1580957395/,https://cdn1.ozone.ru/s3/multimedia-1-z/7029067679.jpg,6,0,45435,304,0,0,0,0,1,3499,4432,1,0,0,0,0,0
1446470665,"Географическая карта Мира для детей Животный и растительный мир Земли , 60 х 40 см, без ламинации",,FBS,ARIA,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Aria,0,0,0,0,554,554,480,0,535,554,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1446470665/,https://cdn1.ozone.ru/s3/multimedia-i/6077110146.jpg,3,0,45372,367,0,0,0,0,1,1097,0,1,0,0,0,0,0
1211708755,Globen Административная карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,Канцелярские товары/Бумажная продукция/Карты мира,Юмаркет,0,50,1,0,711,799,711,0,770,658,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1211708755/,https://cdn1.ozone.ru/s3/multimedia-2/6375606398.jpg,5,0,45203,536,0,0,0,0,1,1271,3600,1,0,0,0,0,0
1706808715,Настенная карта Тверской области 121 х 96 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,99,1,0,1542,1599,1534,0,1544,1432,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808715/,https://cdn1.ozone.ru/s3/multimedia-j/6628236067.jpg,6,0,45564,175,0,0,0,0,1,2060,4223,1,0,0,0,0,0
1653085465,настенная карта Омской области 151 х 103 см (на холсте),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,100,1,0,4122,4178,4063,0,4122,3807,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1653085465/,https://cdn1.ozone.ru/s3/multimedia-1-c/7096283256.jpg,6,0,45514,225,0,0,0,0,1,5958,4738,1,0,0,0,0,0
811578355,Настенная карта Тверской области 119 х 97 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,950,1,22,1521,1575,1519,0,"1538,5",1413,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/811578355/,https://cdn1.ozone.ru/s3/multimedia-j/6628236067.jpg,6,0,44901,838,0,0,0,5,1,2094,719,1,0,0,0,0,0
